EXPOCODE,Cruise_ID,Station_ID,Niskin_ID,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Latitude,Longitude,CTDPRES,Depth,CTDTEMP_ITS90,CTDSAL_PSS78,alkalinity,TA_only,dic_corrected,DIC_only
,SO289,01,3.0,2022.0,2.0,23.0,17:18:30,-33.60752,-71.72898,99.8,99.1,11.4842,34.6036,2286.67971505056,,2294.4490418150403,
,SO289,01,15.0,2022.0,2.0,23.0,17:22:55,-33.60752,-71.729,6.7,6.7,14.2384,34.3438,2279.809503266782,,2147.5353042456363,
,SO289,10,3.0,2022.0,2.0,28.0,18:34:02,-32.49818,-81.9992,3994.7,3929.7,1.657,34.7019,2406.817853287975,,2310.83989140836,
,SO289,10,6.0,2022.0,2.0,28.0,18:56:20,-32.49814,-81.99924,2782.7,2745.0,1.8286,34.6796,2402.901096173297,,2315.378793720604,
,SO289,10,9.0,2022.0,2.0,28.0,19:24:21,-32.49814,-81.99926,1211.7,1199.7,3.3203,34.5115,2348.598295638278,,2280.159322790791,
,SO289,10,12.0,2022.0,2.0,28.0,19:35:41,-32.4982,-81.9992,606.5,601.4,5.4712,34.2494,2272.416705917296,,2176.685283535611,
,SO289,10,15.0,2022.0,2.0,28.0,19:42:53,-32.49826,-81.9991,255.0,253.0,9.7893,34.4465,2268.379195801641,,2254.362370376666,
,SO289,10,16.0,2022.0,2.0,28.0,19:44:23,-32.49824,-81.99908,204.2,202.7,10.2511,34.1798,2258.3955832419174,,2188.4119776080265,
,SO289,10,19.0,2022.0,2.0,28.0,19:46:50,-32.4982,-81.99908,104.7,103.9,13.3596,34.1222,2258.923535052419,,2073.8083093163973,
,SO289,10,23.0,2022.0,2.0,28.0,19:53:17,-32.49818,-81.99916,7.0,6.9,19.9156,34.4461,2280.3012934476355,,2040.573374587848,
,SO289,11,1.0,2022.0,3.0,1.0,14:20:41,-32.5002,-85.00054,3833.0,3772.0,1.6646,34.7017,2395.2583542892407,,2308.5402775044704,
,SO289,11,7.0,2022.0,3.0,1.0,14:55:07,-32.5002,-85.00046,2121.2,2095.7,2.1405,34.6439,2385.1954210445133,,2310.209826797556,
,SO289,11,12.0,2022.0,3.0,1.0,15:16:35,-32.50024,-85.00042,1111.0,1100.3,3.52,34.4591,2319.8134169050686,,2271.9539691701366,
,SO289,11,15.0,2022.0,3.0,1.0,15:28:18,-32.50026,-85.00034,605.7,600.6,5.5197,34.2547,2272.1161919182105,,2174.4330783112287,
,SO289,11,19.0,2022.0,3.0,1.0,15:38:57,-32.50018,-85.00032,354.7,351.9,8.1274,34.3332,2267.924924298244,,2206.6320314862123,
,SO289,12,5.0,2022.0,3.0,2.0,09:17:35,-32.49782,-87.9996,3710.1,3652.1,1.6838,34.7006,2395.522820516331,,2305.2160374780747,
,SO289,12,14.0,2022.0,3.0,2.0,09:41:21,-32.49792,-87.99962,2630.6,2595.9,1.8365,34.6795,2382.509690476925,,2298.590939984284,
,SO289,12,6.0,2022.0,3.0,2.0,19:09:58,-32.49802,-87.99978,557.3,552.6,5.7178,34.2548,2279.9606275025,,2169.419716627958,
,SO289,12,9.0,2022.0,3.0,2.0,19:16:33,-32.49799,-87.99976,355.2,352.4,7.4922,34.294,2269.962297689672,,2193.2304232188226,
,SO289,12,15.0,2022.0,3.0,2.0,19:22:33,-32.49802,-87.99976,204.1,202.5,12.0238,34.1687,2267.6829204814403,,2103.213214846156,
,SO289,12,24.0,2022.0,3.0,2.0,19:32:26,-32.49802,-87.99978,8.6,8.5,20.9382,34.8133,2307.56193899267,,2056.2802443380747,
,SO289,13,6.0,2022.0,3.0,3.0,10:31:19,-32.49998,-90.99824,2630.7,2596.0,1.7914,34.6837,2386.7311964874634,,2298.310410757726,
,SO289,13,11.0,2022.0,3.0,3.0,10:57:43,-32.49998,-90.99832,1312.7,1299.4,3.2153,34.5327,2353.557492794039,,2291.538239459884,
,SO289,13,16.0,2022.0,3.0,3.0,11:18:01,-32.50006,-90.99838,404.9,401.7,6.7293,34.293,2268.0082500164085,,2190.2625787720644,
,SO289,13,18.0,2022.0,3.0,3.0,11:22:46,-32.50004,-90.99838,204.2,202.6,11.7396,34.1866,2258.1905628898216,,2093.926117615445,
,SO289,13,24.0,2022.0,3.0,3.0,11:31:18,-32.50004,-90.99836,8.2,8.1,21.4462,34.8155,2315.095816422038,,2040.132088022856,
,SO289,14,15.0,2022.0,3.0,4.0,05:36:24,-32.4998,-94.00096,355.3,352.5,8.0541,34.2815,,2276.670375129449,,2169.8465383183616
,SO289,14,20.0,2022.0,3.0,4.0,05:45:23,-32.49974,-94.00102,64.4,63.9,17.607,34.7121,,2162.8825821924024,,2055.7442292190854
,SO289,14,23.0,2022.0,3.0,4.0,05:49:09,-32.49966,-94.00098,9.0,8.9,22.2525,35.1948,2313.9045381315204,,2066.824721964544,
,SO289,15,1.0,2022.0,3.0,5.0,00:15:58,-32.50024,-97.00078,3855.2,3793.7,1.788,34.6995,,2392.542298108407,,2312.5751073322895
,SO289,15,7.0,2022.0,3.0,5.0,00:53:26,-32.50024,-97.00068,2122.6,2097.0,2.0249,34.6542,,2380.6225999876256,,2303.0793415675244
,SO289,15,11.0,2022.0,3.0,5.0,01:11:37,-32.50014,-97.00072,1312.9,1299.6,3.2331,34.5231,2347.826324403989,,2289.486205519672,
,SO289,15,15.0,2022.0,3.0,5.0,01:26:19,-32.50028,-97.00088,605.8,600.7,5.6575,34.2574,2273.9652518572434,,2157.5075652658325,
,SO289,16,5.0,2022.0,3.0,5.0,19:24:14,-32.50022,-100.00037,3650.3,3593.7,1.7797,34.6987,2389.8482997377687,,2303.2998975900146,
,SO289,16,14.0,2022.0,3.0,5.0,19:45:51,-32.50016,-100.00031,2629.3,2594.7,1.7946,34.6839,2385.8505481116763,,2300.671860203248,2308.4990489977686
,SO289,16,23.0,2022.0,3.0,5.0,20:20:36,-32.50024,-100.00024,1110.9,1100.2,3.7713,34.4113,,,,2252.6871756714286
,SO289,16,24.0,2022.0,3.0,5.0,20:26:50,-32.50022,-100.0002,807.9,800.7,5.0415,34.2684,2277.669542657193,,2176.9340659806894,
,SO289,16,6.0,2022.0,3.0,6.0,05:03:15,-32.5001,-100.00004,554.8,550.1,6.0855,34.278,2284.6274166008343,,2157.072729802346,
,SO289,16,9.0,2022.0,3.0,6.0,05:09:48,-32.5001,-100.00006,354.2,351.4,8.3928,34.2532,2263.950482620567,,2156.6504462588705,
,SO289,16,15.0,2022.0,3.0,6.0,05:16:17,-32.50007,-100.00008,202.7,201.1,14.0041,34.4858,2271.5179947120937,,2082.879385265272,
,SO289,16,24.0,2022.0,3.0,6.0,05:26:08,-32.5001,-100.00002,6.3,6.3,22.6105,35.2468,2328.6585800361195,,2065.771629029229,
,SO289,17,1.0,2022.0,3.0,6.0,20:21:39,-31.42744,-102.99872,3612.6,3557.3,1.8083,34.6971,2392.428008983083,,2297.361711342118,
,SO289,17,6.0,2022.0,3.0,6.0,20:47:12,-31.42748,-102.9988,2426.0,2395.4,1.8271,34.6742,2387.8920480798406,,2301.2340267037275,
,SO289,17,7.0,2022.0,3.0,6.0,20:51:38,-31.4274,-102.99872,2222.6,2195.6,1.9226,34.6643,2379.917977495996,,2299.0621437693308,
,SO289,17,11.0,2022.0,3.0,6.0,21:11:24,-31.4276,-102.99882,1310.6,1297.5,3.3443,34.5046,2329.4507178571494,,2276.294654548112,
,SO289,17,16.0,2022.0,3.0,6.0,21:31:32,-31.42744,-102.99868,404.2,401.0,7.6859,34.2876,2266.661428599537,,2156.50356502395,
,SO289,17,18.0,2022.0,3.0,6.0,21:36:38,-31.4275,-102.99876,202.9,201.4,15.1245,34.614,2292.00722387378,,2068.3755702023595,
,SO289,17,19.0,2022.0,3.0,6.0,21:39:05,-31.42752,-102.99876,102.8,102.1,16.5846,34.8247,2291.0849211657924,,2056.249924504676,
,SO289,17,24.0,2022.0,3.0,6.0,21:43:52,-31.42754,-102.99878,7.8,7.8,22.8993,35.2726,2318.1057822521275,,2061.994563830729,
,SO289,18,2.0,2022.0,3.0,7.0,14:41:33,-31.43038,-106.0002,3447.8,3396.2,1.8032,34.695,2390.9342185856112,,2297.154425716567,
,SO289,18,19.0,2022.0,3.0,7.0,15:46:57,-31.43034,-106.00016,354.0,351.2,9.16,34.3013,2264.526083412113,,2138.8237924442856,
,SO289,18,22.0,2022.0,3.0,7.0,15:55:14,-31.43032,-106.00012,63.2,62.8,19.0136,35.2133,2313.2002527594723,,2061.081508015463,
,SO289,19,5.0,2022.0,3.0,8.0,08:44:24,-31.42988,-108.00006,3038.0,2995.4,1.7871,34.6893,2385.1567833309,,2299.7619582684074,
,SO289,19,12.0,2022.0,3.0,8.0,09:04:24,-31.42998,-107.9999,2531.2,2498.6,1.7952,34.6778,2384.5648765006044,,2299.5830219800214,
,SO289,19,23.0,2022.0,3.0,8.0,09:41:01,-31.4299,-108.0,1111.1,1100.4,3.7383,34.3901,2305.9219630748494,,2236.8495854782896,
,SO289,19,24.0,2022.0,3.0,8.0,09:51:35,-31.42984,-108.00004,706.8,700.7,5.7308,34.2783,2274.8491757383395,,2161.2474561300546,
,SO289,19,5.0,2022.0,3.0,8.0,13:07:32,-31.42996,-107.9999,605.6,600.5,6.0786,34.2928,2288.150330011043,,2310.9626678311342,
,SO289,19,9.0,2022.0,3.0,8.0,13:13:12,-31.43,-107.99986,351.8,349.1,8.9478,34.3458,2293.8675118233105,,2265.300263167897,
,SO289,19,15.0,2022.0,3.0,8.0,13:17:06,-31.43,-107.99988,203.2,201.7,14.885,34.7713,2301.48883319166,,2087.1230773004904,
,SO289,19,17.0,2022.0,3.0,8.0,13:20:01,-31.43004,-107.9999,103.6,102.9,18.2561,35.1878,2313.006818560149,,2056.2100334410284,
,SO289,19,24.0,2022.0,3.0,8.0,13:24:52,-31.43,-107.99994,7.4,7.3,23.8795,35.5309,2346.870437153144,,2141.8789661234614,
,SO289,02,3.0,2022.0,2.0,23.0,22:20:35,-33.09024,-71.8253,157.6,156.4,11.1181,34.6789,2283.39768313919,,2287.559053018068,
,SO289,02,13.0,2022.0,2.0,23.0,22:35:12,-33.09018,-71.82524,6.9,6.8,14.4968,34.271,2266.4637296287383,,2131.5191403508584,
