index,Year_UTC,Month_UTC,Day_UTC,hour,minute,second,Station_ID,bottle,Niskin_ID,Latitude,Longitude,Depth,CTDPRES,CTDSAL_PSS78,CTDTEMP_ITS90,oxygen,phosphate,nitrite,silicate,nitrate,density,TA,DIC,TA_ONLY,DIC_ONLY,Cast_number,Time_UTC,TA_flag,DIC_flag,TA_ONLY_flag,DIC_ONLY_flag
852,2022.0,3.0,27.0,03,07,48,36,41033,9.0,-26.17004,-163.9997,250.6,252.4,35.3831,16.4239,198.48,0.4364272074292494,,0.8923813592624922,5.306447141785169,1.0242257870058766,2316.4141496491884,2107.332534689244,,,2,03:07:48,2,2,2,2
857,2022.0,3.0,27.0,03,09,25,36,41038,14.0,-26.17004,-163.9997,200.9,202.4,35.5121,17.5884,199.1,0.3133775140529934,,0.5574409985179415,3.385648656497761,1.0243236531186395,2323.0308469626466,2094.3976033751487,,,2,03:09:25,2,2,2,2
858,2022.0,3.0,27.0,03,11,16,36,41039,15.0,-26.17008,-163.99972,140.9,141.8,35.6031,19.2095,205.58,0.1542377262216185,0.1835233704409132,0.283094560786515,0.5417844180569512,1.0243926947741409,2326.1465655843376,2074.698720241516,,,2,03:11:16,2,2,2,2
859,2022.0,3.0,27.0,03,12,16,36,41040,16.0,-26.1701,-163.99974,121.1,121.9,35.6144,19.8474,209.45,0.109332156707263,0.0263568592062151,0.2225690332969283,0.0907847372658523,1.0244012683284034,2338.725492529065,2069.590173476699,,,2,03:12:16,2,2,2,2
865,2022.0,3.0,27.0,03,14,52,36,41046,22.0,-26.17008,-163.99974,71.5,72.0,35.5458,21.7387,232.13,0.0361204941107799,,0.1405770581608732,,1.0243492208750709,2325.466881062652,2033.7051520703967,,,2,03:14:52,2,2,2,2
871,2022.0,3.0,27.0,14,23,14,36,41052,4.0,-26.1699,-163.99976,4590.0,4670.7,34.7208,1.0705,202.57,2.238885914778166,,120.11544786679634,32.314391338035136,1.023723444268082,2340.51111850213,2291.0506345841127,,,4,14:23:14,2,2,2,2
880,2022.0,3.0,27.0,14,57,52,36,41061,13.0,-26.17,-163.99962,2795.2,2832.4,34.6724,1.8215,147.07,2.5330014504901803,,131.4552534481346,36.41543697314807,1.0236867410787345,2435.1555410770848,2326.700488779194,,,4,14:57:52,2,2,2,2
881,2022.0,3.0,27.0,15,07,06,36,41062,14.0,-26.16992,-163.99978,2296.2,2324.1,34.6537,2.0213,145.76,2.541828412941505,,124.70393846366672,36.43743266822373,1.0236725605678716,2400.61329561307,2311.800669180064,,,4,15:07:06,2,2,2,2
885,2022.0,3.0,27.0,15,10,29,36,41066,18.0,-26.16998,-163.99984,2147.4,2172.7,34.6468,2.0959,145.64,2.53598012598768,,121.32457154359244,36.43566515373209,1.0236673282244055,2394.81577192697,2326.9780016271507,,,4,15:10:29,2,2,2,2
886,2022.0,3.0,27.0,15,16,54,36,41067,19.0,-26.17002,-163.99972,1796.9,1816.5,34.6181,2.3483,149.12,2.498911818354896,,107.792192708795,36.23324446551334,1.0236455649259377,2377.174389690923,2295.580974690524,,,4,15:16:54,2,2,2,2
887,2022.0,3.0,27.0,15,22,45,36,41068,20.0,-26.16986,-163.99972,1498.9,1514.2,34.5584,2.7082,157.54,2.453105974471044,,88.25417539458013,35.68678141834041,1.0236002953526864,,,2298.34726069108,,4,15:22:45,2,2,2,2
889,2022.0,3.0,27.0,15,22,50,36,41070,22.0,-26.16986,-163.99972,1498.5,1513.8,34.5583,2.7083,157.45,2.451152268375842,,88.1877497465201,35.49139528012195,1.0236002195255247,2379.852673454526,2270.325067426762,,,4,15:22:50,2,2,2,2
892,2022.0,3.0,28.0,10,17,12,37,41073,1.0,-26.1701,-168.00048,5286.5,5388.1,34.7212,1.1128,208.12,2.2017658623965675,,120.01968332523472,32.002774260796954,1.0237237476043783,2377.855710701902,2273.467551163785,1941.4942021452443,2274.832449134484,2,10:17:12,2,2,2,2
893,2022.0,3.0,28.0,10,26,54,37,41074,2.0,-26.17004,-168.00044,4788.2,4874.6,34.7201,1.0614,207.8,2.23107246114872,,120.47400559474336,32.31147761378168,1.0237229134297277,2315.3589939129088,2266.330083905464,,,2,10:26:54,2,2,2,2
895,2022.0,3.0,28.0,10,50,39,37,41076,4.0,-26.16996,-168.0005,3490.9,3543.3,34.7071,1.5501,176.98,2.3698046909275163,,121.68155850567514,33.673498477186044,1.023713055041042,2389.896700860472,2285.975523518541,,,2,10:50:39,2,2,2,2
896,2022.0,3.0,28.0,10,59,52,37,41077,5.0,-26.17009,-168.00038,2994.0,3035.4,34.6787,1.7442,152.94,2.536897056445542,,132.5057378596672,35.73635156563238,1.02369151850358,2419.8105987984254,2329.586334146321,,,2,10:59:52,2,2,2,2
898,2022.0,3.0,28.0,11,13,33,37,41079,7.0,-26.17016,-168.00044,2295.7,2323.5,34.6536,2.0254,147.51,2.5095917281208058,,120.98791541892489,36.0369166408628,1.0236724847366625,2392.3271722197514,2317.897545250328,,,2,11:13:33,2,2,2,2
899,2022.0,3.0,28.0,11,19,38,37,41080,8.0,-26.17012,-168.00048,1996.4,2019.2,34.6375,2.1951,147.45,2.542835803157499,,116.56406212230468,35.953334191090505,1.0236602759674038,,,2400.630641345707,2325.673913398792,2,11:19:38,2,2,2,2
900,2022.0,3.0,28.0,11,23,43,37,41081,9.0,-26.17022,-168.00044,1796.6,1816.2,34.6241,2.3188,148.68,2.5135541558700605,,110.12063436473088,36.39427130856553,1.0236501147154964,,,2383.956950930057,2316.514174043791,2,11:23:43,2,2,2,2
902,2022.0,3.0,28.0,11,33,33,37,41083,11.0,-26.1702,-168.0005,1348.2,1361.4,34.5158,2.959,163.73,2.427782048780548,,76.0174219048554,35.0733905638719,1.0235679933658757,,,2342.378478053451,2265.506556505921,2,11:33:33,2,2,2,2
903,2022.0,3.0,28.0,11,40,12,37,41084,12.0,-26.17002,-168.00038,998.3,1007.2,34.3695,4.4728,182.44,2.242399879370701,,37.44661236465452,32.19578144886447,1.0234570654026527,2301.0443916510903,2214.1814930632827,,,2,11:40:12,2,2,2,2
904,2022.0,3.0,28.0,11,44,29,37,41085,13.0,-26.17012,-168.0004,799.9,806.8,34.3215,5.6545,218.88,1.9014663783185648,,16.718442822729006,27.92204687915278,1.0234206726919965,2296.005282604696,2171.704599536657,,,2,11:44:29,2,2,2,2
906,2022.0,3.0,28.0,11,49,33,37,41087,15.0,-26.17018,-168.00044,599.1,603.9,34.3921,7.0905,233.51,1.557440333133301,,7.184353054911647,22.810540788789243,1.0234742006412194,2276.3289627033528,2156.678379334567,,,2,11:49:33,2,2,2,2
907,2022.0,3.0,28.0,11,54,06,37,41088,16.0,-26.17002,-168.00052,400.5,403.5,34.7403,10.913,205.45,1.116496350611201,,3.583923981095797,15.15328774018509,1.0237382319917931,2282.671044450939,2149.725973542238,,,2,11:54:06,2,2,2,2
908,2022.0,3.0,28.0,11,56,32,37,41089,17.0,-26.16999,-168.00058,301.5,303.7,35.2403,14.7655,196.85,0.6522689302611983,,1.6619187414738912,8.291041147975799,1.0241174598527978,2310.190505874297,2124.264819517469,,,2,11:56:32,2,2,2,2
909,2022.0,3.0,28.0,11,58,38,37,41090,18.0,-26.17002,-168.00058,232.3,234.0,35.4303,16.4476,196.77,0.4783934129790569,0.0068341916139865,0.9636210175721004,5.447827029434975,1.0242615945496958,2339.727221695417,2112.166409592551,,,2,11:58:38,2,2,2,2
910,2022.0,3.0,28.0,12,00,58,37,41091,19.0,-26.16999,-168.00053,162.1,163.2,35.5895,18.2811,197.41,0.3094547576712537,0.0087857817635371,0.4675988294149227,2.8563552711233067,1.0243823762333684,2292.872541526041,2089.7456951528925,,,2,12:00:58,2,2,2,2
912,2022.0,3.0,28.0,12,02,30,37,41093,21.0,-26.17,-168.0005,121.3,122.1,35.6299,19.2988,206.48,0.1679010274151936,0.1064023952805587,0.2479468660666232,0.3748488053920603,1.0244130286032747,2338.7795733324065,2074.2396421406265,,2088.3178369146735,2,12:02:30,2,2,2,2
913,2022.0,3.0,28.0,12,05,02,37,41094,22.0,-26.17,-168.0005,61.3,61.7,35.5663,22.1604,235.8,0.0585728848854491,,0.1347176352365329,,1.024364774201269,2306.4089475682185,2047.93297369428,,,2,12:05:02,2,2,2,2
914,2022.0,3.0,28.0,12,06,35,37,41095,23.0,-26.17004,-168.00052,32.4,32.7,35.1086,26.1555,208.94,0.0419914673769293,,0.088865663518618,,1.0240175608539155,2307.9404379667035,1991.6169341189288,,,2,12:06:35,2,2,2,2
915,2022.0,3.0,28.0,12,07,59,37,41096,24.0,-26.17008,-168.00048,7.4,7.4,34.908,26.2662,207.29,0.0283240351991722,,0.0888788690732647,,1.0238654131049616,2283.326507251662,1978.3587834778664,,,2,12:07:59,2,2,2,2
916,2022.0,3.0,29.0,11,27,27,38,41097,1.0,-26.17004,-172.00008,5158.9,5256.4,34.7204,1.0928,208.21,2.2193500460797333,,119.5713910389648,32.32612283226965,1.0237231409318541,2361.276415243509,2268.319259668127,,,2,11:27:27,2,2,2,2
918,2022.0,3.0,29.0,11,33,19,38,41099,3.0,-26.17,-172.00008,4889.6,4979.0,34.7199,1.0598,207.69,2.2388874074225247,,119.83127129936771,32.17961076034914,1.0237227617616644,2328.79018041154,2282.2191980713624,2366.537106221904,2280.3048708059086,2,11:33:19,2,2,2,2
925,2022.0,3.0,29.0,12,01,50,38,41106,10.0,-26.17,-171.99994,3393.1,3443.1,34.709,1.5928,177.04,2.3551488327145664,,117.69297053537196,33.641215532914536,1.0237144958779778,2367.714261259897,2298.423418269545,,,2,12:01:50,2,2,2,2
928,2022.0,3.0,29.0,12,09,31,38,41109,13.0,-26.17008,-172.00002,2994.2,3035.5,34.677,1.7733,151.62,2.534946535177636,,131.24380417754176,36.92425590873967,1.0236902293555301,2402.4509968548487,2304.821351601146,,,2,12:09:31,2,2,2,2
929,2022.0,3.0,29.0,12,17,36,38,41110,14.0,-26.1701,-172.0,2596.8,2630.2,34.6624,1.9446,148.09,2.551580717302067,,126.1782063288816,36.87288122330927,1.0236791578993503,2404.095125648244,2324.783525848888,,,2,12:17:36,2,2,2,2
930,2022.0,3.0,29.0,12,23,36,38,41111,15.0,-26.1701,-171.99994,2297.1,2325.0,34.6508,2.0642,147.44,2.551602643123421,,121.09073845086137,36.79700166966808,1.023670361464529,2378.586531989537,2325.156968440765,,,2,12:23:36,2,2,2,2
935,2022.0,3.0,29.0,12,23,46,38,41116,20.0,-26.1701,-171.99994,2297.0,2324.8,34.6507,2.0661,147.4,2.549649078057337,,121.20015764961526,36.41699922639828,1.0236702856334432,,,2405.0751779228067,2321.9390397066995,2,12:23:46,2,2,2,2
936,2022.0,3.0,29.0,12,33,10,38,41117,21.0,-26.17008,-172.00002,1798.4,1818.0,34.6185,2.3954,148.13,2.532125689565352,,108.4642682047652,36.28696324803433,1.0236458682447656,,,2378.771208565657,,2,12:33:10,2,2,2,2
937,2022.0,3.0,29.0,12,42,47,38,41118,22.0,-26.17008,-172.00009,1299.9,1312.5,34.501,3.0683,165.64,2.417061827411561,,72.6564486584248,34.77970250364759,1.0235567712595148,,,2306.039075274217,2263.4797258476574,2,12:42:47,2,2,2,2
938,2022.0,3.0,29.0,12,51,54,38,41119,23.0,-26.17004,-172.0,800.1,806.9,34.3267,5.823,219.02,1.8604203687724328,,15.244894219321166,27.549659820135897,1.0234246151886213,,,2277.863418246589,2168.503636773456,2,12:51:54,2,2,2,2
944,2022.0,3.0,29.0,17,29,32,38,41125,5.0,-26.17,-171.9999,599.8,604.6,34.4106,7.4701,225.66,1.547648480499987,,7.182300492522352,22.585506486892488,1.0234882274353858,2275.9215140930883,2151.803150450699,,,4,17:29:32,2,2,2,2
947,2022.0,3.0,29.0,17,33,24,38,41128,8.0,-26.16998,-171.99992,400.9,403.9,34.9455,12.315,200.02,0.9366205257426063,,2.8733447202656395,12.78355168033887,1.0238938541728517,2309.499660611053,2139.0898461309584,,,4,17:33:24,2,2,2,2
948,2022.0,3.0,29.0,17,35,47,38,41129,9.0,-26.17002,-171.99998,300.8,303.0,35.3053,15.22,196.29,0.6112285810873163,,1.5720096095057177,7.521236038523319,1.0241667673432528,2310.0770121278024,2115.5221089829947,,,4,17:35:47,2,2,2,2
955,2022.0,3.0,29.0,17,38,02,38,41136,16.0,-26.1701,-171.99998,231.1,232.7,35.5254,16.9983,200.27,0.3836640181540952,,0.7800192124812267,4.425315507105633,1.0243337435989504,2304.783638770615,,,,4,17:38:02,2,2,2,2
956,2022.0,3.0,29.0,17,39,11,38,41137,17.0,-26.17012,-171.99998,201.2,202.6,35.5633,17.5221,199.13,0.3426521379426683,,0.6335647792729111,3.8589854737531857,1.0243624980934114,2322.668631732632,2097.573081123174,,,4,17:39:11,2,2,2,2
957,2022.0,3.0,29.0,17,40,43,38,41138,18.0,-26.1701,-171.99998,151.2,152.3,35.6526,18.9311,201.95,0.2450142403874968,0.0058569141128485,0.4002224643779828,2.1768197452753704,1.024430251903059,2326.731809372886,2087.720628737552,,,4,17:40:43,2,2,2,2
958,2022.0,3.0,29.0,17,42,20,38,41139,19.0,-26.17008,-171.99998,111.6,112.4,35.6449,19.8702,208.82,0.1444713720320802,0.0878542127222109,0.3016327970129241,0.8316865471035968,1.0244244096133888,2326.6931750371145,2059.484314923961,,,4,17:42:20,2,2,2,2
959,2022.0,3.0,29.0,17,44,09,38,41140,20.0,-26.17006,-172.0,61.4,61.8,35.5836,21.4102,224.45,0.047833909739769,,0.1942642456778375,,1.0243778998324589,2313.026450208888,2048.256942566976,,,4,17:44:09,2,2,2,2
961,2022.0,3.0,29.0,17,46,58,38,41142,22.0,-26.1701,-172.00004,7.8,7.9,35.0733,25.8909,206.31,0.0205079970349477,,0.8252027378348019,,1.0239907858487514,,,2293.277792833427,1986.2483413990576,4,17:46:58,2,2,2,2
965,2022.0,3.0,30.0,12,56,10,39,41146,2.0,-26.16668,-175.3966,5984.4,6109.1,34.7227,1.1845,211.13,2.2769789363239448,,120.47181991284089,32.142424667412875,1.0237248851160956,2315.2031262660057,2273.3407823179023,2365.10818609717,2273.3646840440656,1,12:56:10,2,2,2,2
968,2022.0,3.0,30.0,13,14,40,39,41149,5.0,-26.16674,-175.39664,4986.4,5078.7,34.7205,1.0732,206.66,2.2369327592612915,,119.37504004849112,31.86896562048019,1.0237232167659045,2289.432210467349,2317.9316968637345,,,1,13:14:40,2,2,2,2
969,2022.0,3.0,30.0,13,33,21,39,41150,6.0,-26.16666,-175.39662,3991.0,4055.5,34.7239,1.1228,201.22,2.220321116085472,,115.1929555369535,31.88353771624716,1.023725795126159,2363.2713079728424,2269.142882544676,,,1,13:33:21,2,2,2,2
971,2022.0,3.0,30.0,13,51,23,39,41152,8.0,-26.16666,-175.39656,3393.5,3443.6,34.7299,1.5102,191.24,2.226172166056743,,106.04061949566558,32.03577988503596,1.0237303451856699,2308.789029237765,2270.594599332933,,,1,13:51:23,2,2,2,2
972,2022.0,3.0,30.0,14,02,58,39,41153,9.0,-26.16668,-175.39662,2993.8,3035.2,34.694,1.7712,163.58,2.4167162818121346,,118.1182293307032,34.26970113117757,1.0237031208913412,2397.017454084138,2308.933352555868,,,1,14:02:58,2,2,2,2
974,2022.0,3.0,30.0,14,15,12,39,41155,11.0,-26.16672,-175.39656,2494.8,2526.2,34.6598,2.0116,149.02,2.529117611196494,,120.72458159308472,35.53952406834286,1.023677186279675,2343.56037768388,2321.8336256193884,,,1,14:15:12,2,2,2,2
976,2022.0,3.0,30.0,14,19,27,39,41157,13.0,-26.16669,-175.39662,2295.1,2322.9,34.6479,2.1342,147.91,2.877885733199406,,117.39839570899696,35.409912442977614,1.0236681623647614,,,2392.551503549633,2319.6970339631057,1,14:19:27,2,2,2,2
977,2022.0,3.0,30.0,14,25,25,39,41158,14.0,-26.16674,-175.39662,1996.4,2019.2,34.6285,2.3203,146.87,2.534060718365134,,111.25737901075048,36.43127462220159,1.0236534512375601,,,2394.9313832273783,2312.305983180521,1,14:25:25,2,2,2,2
978,2022.0,3.0,30.0,14,31,04,39,41159,15.0,-26.16678,-175.39658,1747.2,1766.1,34.6057,2.517,149.11,2.5165191456071283,,102.7669829352824,35.39831958116238,1.023636162075978,,,1626.5545292690747,2298.8636853426606,1,14:31:04,2,2,2,2
979,2022.0,3.0,30.0,14,35,57,39,41160,16.0,-26.1667,-175.39656,1498.4,1513.7,34.5565,2.7868,157.07,2.4716713862447355,0.0127002877554077,86.32776365435417,35.059632821409025,1.023598854637341,,,2357.417494860275,2280.9716808712287,1,14:35:57,2,2,2,2
981,2022.0,3.0,30.0,14,41,26,39,41162,18.0,-26.1667,-175.39664,1248.7,1260.7,34.4667,3.3619,168.54,2.381950876944257,,62.66152643301756,34.230529501484405,1.0235307636266822,2314.972192733777,2248.1487354066458,,,1,14:41:26,2,2,2,2
982,2022.0,3.0,30.0,14,46,18,39,41163,19.0,-26.16666,-175.39666,998.4,1007.4,34.3562,4.7308,189.53,2.163277668544586,,31.56587550135564,31.13497872997888,1.0234469814915341,2291.845600524084,2202.1072348541948,,,1,14:46:18,2,2,2,2
983,2022.0,3.0,30.0,14,51,08,39,41164,20.0,-26.16666,-175.3966,800.5,807.3,34.3271,5.7456,220.18,1.85064870499106,,15.340646604202556,26.96729335219021,1.0234249184580655,2287.748209065543,2173.888764713065,,,1,14:51:08,2,2,2,2
984,2022.0,3.0,30.0,15,00,56,39,41165,21.0,-26.1667,-175.39658,302.1,304.3,35.2612,14.7391,196.8,0.6756932819209743,0.0078114830279881,1.9850931244874868,8.711756446963777,1.024133313909332,2304.1130925277607,2122.0533210190747,,,1,15:00:56,2,2,2,2
985,2022.0,3.0,30.0,15,03,35,39,41166,22.0,-26.16674,-175.39664,202.5,204.0,35.5771,17.2622,200.89,0.4090307075628481,,0.8561334857580376,4.709222275138853,1.0243729682217566,2348.2605898656007,2109.21539086078,,,1,15:03:35,2,2,2,2
986,2022.0,3.0,30.0,15,05,30,39,41167,23.0,-26.16676,-175.3967,133.1,134.0,35.6767,18.8942,203.28,0.2459860019630353,0.0439260717791134,0.494900408711345,2.244134200448485,1.0244485376768242,2342.628867049034,2085.402514871701,,,1,15:05:30,2,2,2,2
987,2022.0,3.0,30.0,15,12,24,39,41168,24.0,-26.16676,-175.3966,8.8,8.9,35.136,25.9984,207.93,0.0585915560158815,,0.1845634014500268,0.0839812302894302,1.0240383440872725,2300.3988997805327,1986.84494475236,,1989.0856741458185,1,15:12:24,2,2,2,2
988,2022.0,2.0,24.0,14,50,22,04,40058,1.0,-32.87215,-71.89238,1686.6,1705.5,34.5965,2.6981,118.52,2.7128964653368715,0.004884581320376,105.60367123026664,38.19644900907682,1.0236291858101443,2375.7544311811826,2311.9995455316093,,,1,14:50:22,2,2,2,2
989,2022.0,2.0,24.0,15,00,18,04,40059,2.0,-32.87232,-71.89244,1197.7,1209.7,34.5061,3.6814,102.46,2.8058914073683456,0.0019539633756046,77.14735897731248,39.60683762350722,1.0235606383262201,2332.106952075768,2295.418728589096,,,1,15:00:18,2,2,2,2
993,2022.0,2.0,24.0,15,28,05,04,40063,6.0,-32.87218,-71.89249,299.8,302.1,34.5335,9.0844,28.03,2.753078514345884,0.0048848092873418,23.912118423395967,33.60358004948226,1.0235814145204434,2268.274048902507,2279.2895443523284,,,1,15:28:05,2,2,2,2
996,2022.0,2.0,24.0,15,33,37,04,40066,9.0,-32.87216,-71.89246,102.1,102.8,34.3884,11.0055,85.51,2.375249578214143,0.0312661400669899,13.99062061310091,25.78674902024996,1.023471395299762,2267.4005311889646,2241.561411561159,,,1,15:33:37,2,2,2,2
1000,2022.0,2.0,24.0,15,42,10,04,40070,13.0,-32.87218,-71.89248,6.5,6.5,34.3744,18.4009,267.57,0.4201431145904058,0.1485157056226551,,1.247727342632438,1.0234607805466562,2292.514377626716,2036.554199992947,,,1,15:42:10,2,2,2,2
1002,2022.0,3.0,31.0,06,00,44,40,41169,1.0,-25.87494,-177.18326,500.7,504.6,34.6428,9.52,211.7,1.2523636960603066,,5.197016273822802,17.835925399897878,1.0236642949910824,2252.902091269216,2175.0546243762947,2284.2825226391087,2151.1935219145093,1,06:00:44,2,2,2,2
1004,2022.0,3.0,31.0,09,35,43,40,41171,3.0,-25.875,-177.18332,452.1,455.5,34.8174,11.094,202.97,0.9777331750349276,,2.925385473755853,12.18894334791295,1.0237967019624152,2295.334604055805,2138.3822824226577,,,1,09:35:43,2,2,2,2
1005,2022.0,3.0,31.0,09,39,21,40,41172,4.0,-25.87504,-177.18335,401.8,404.8,35.0092,12.7432,197.29,0.904347949954074,,2.9161803224221,12.327844678477616,1.0239421674445393,2309.515838871647,2137.209235637304,,,1,09:39:21,2,2,2,2
1006,2022.0,3.0,31.0,09,43,08,40,41173,5.0,-25.87504,-177.1833,352.6,355.2,35.1184,13.6585,195.92,0.787090163361882,,2.429628196581094,10.498767179036715,1.0240249942361734,2312.5659335411765,2133.233688952752,,,1,09:43:08,2,2,2,2
1007,2022.0,3.0,31.0,09,47,51,40,41174,6.0,-25.87502,-177.1833,305.0,307.2,35.3468,15.4239,195.37,0.6024224318523924,,1.6393310584767695,7.76802733844025,1.0241982492298352,2299.230621745519,2130.179582115128,,,1,09:47:51,2,2,2,2
1008,2022.0,3.0,31.0,09,52,40,40,41175,7.0,-25.87504,-177.18338,251.9,253.7,35.4823,16.4282,197.97,0.486185191942213,,1.2242494592279822,5.96211439194999,1.024301044650474,2321.997982706457,2112.361026179032,,,1,09:52:40,2,2,2,2
1009,2022.0,3.0,31.0,09,54,16,40,41176,8.0,-25.87506,-177.1834,230.4,232.0,35.5335,17.0148,196.11,0.4764043705184329,,1.106078179912673,5.7158762077570175,1.0243398889664856,,,2319.7382242540893,2113.0681557113685,1,09:54:16,2,2,2,2
1011,2022.0,3.0,31.0,09,56,39,40,41178,10.0,-25.87502,-177.18332,203.1,204.6,35.5931,17.6418,195.81,0.4100020557526005,,0.8649090985638194,4.8770720727142685,1.024385107604027,,,2332.732389817744,2107.703425179619,1,09:56:39,2,2,2,2
1012,2022.0,3.0,31.0,09,58,27,40,41179,11.0,-25.875,-177.18332,181.9,183.2,35.655,18.2327,197.12,0.3523903727306329,,0.6813531306536891,4.157425477727883,1.024432072881708,,,2336.328376931016,2101.4570482396307,1,09:58:27,2,2,2,2
1013,2022.0,3.0,31.0,10,00,43,40,41180,12.0,-25.875,-177.1833,153.0,154.1,35.6836,18.7423,195.85,0.3309080496471778,,0.5954392633769275,3.805930635912526,1.0244537730691352,,,2328.5455624203782,2096.7271110387546,1,10:00:43,2,2,2,2
1015,2022.0,3.0,31.0,10,01,57,40,41182,14.0,-25.875,-177.1833,132.8,133.7,35.692,19.4037,191.38,0.2928371601280595,0.0009761238670935,0.4841574380783917,3.2114475227377195,1.024460146618032,2325.882818571551,2097.2054936350864,,,1,10:01:57,2,2,2,2
1018,2022.0,3.0,31.0,10,03,06,40,41185,17.0,-25.87502,-177.1833,113.4,114.2,35.6975,19.671,194.21,0.2830747683423398,0.0048805994541782,0.4499912696752367,2.986926865957103,1.0244643197916004,2312.634339604301,2116.631136284223,,,1,10:03:06,2,2,2,2
1019,2022.0,3.0,31.0,10,03,58,40,41186,18.0,-25.87502,-177.1833,103.0,103.7,35.7038,20.0818,199.02,0.2245065273346166,0.0497818821481106,0.3543298670541992,2.0498422060986727,1.0244690999883297,2325.33070752492,2180.049554315525,,,1,10:03:58,2,2,2,2
1020,2022.0,3.0,31.0,10,05,06,40,41187,19.0,-25.87502,-177.1833,84.0,84.6,35.6848,20.8397,195.12,0.2137722668570605,0.1054219398199202,0.3211464648217941,1.7706981373456971,1.0244546835742498,2318.900347500758,2092.3335521038725,,,1,10:05:06,2,2,2,2
1021,2022.0,3.0,31.0,10,06,10,40,41188,20.0,-25.875,-177.18332,63.2,63.7,35.6504,21.5036,214.57,0.270394642129901,0.0185469249114372,0.1893738648852014,0.0253800025103878,1.0244285826748212,2366.5289580613608,2098.7538827452604,,,1,10:06:10,2,2,2,2
1022,2022.0,3.0,31.0,10,07,07,40,41189,21.0,-25.875,-177.18334,53.1,53.4,35.6483,21.8207,226.41,0.0654024158854961,,0.144471008224678,,1.0244269893225477,2328.7559950524874,2044.6639325716087,,,1,10:07:07,2,2,2,2
1024,2022.0,3.0,31.0,10,10,26,40,41191,23.0,-25.87502,-177.18336,22.6,22.8,35.1034,26.0862,206.82,0.0224606388299406,,0.0908191048341077,0.0175778912582144,1.0240136166269849,2303.6610405397014,1991.569843843673,,,1,10:10:26,2,2,2,2
1025,2022.0,3.0,31.0,10,11,33,40,41192,24.0,-25.87504,-177.18338,7.7,7.7,35.0327,26.2131,206.2,0.0234384157585819,,0.0849642571248594,,1.0239599914602786,2288.946865955624,1995.606242049291,2318.053924192903,1982.4016728477266,1,10:11:33,2,2,2,2
1026,2022.0,3.0,31.0,20,16,15,41,41193,1.0,-25.7182,-178.7148,2295.0,2322.7,34.6398,2.3097,153.84,2.4304897038463165,,109.990404833267,34.95880407630397,1.0236620200705528,2387.620064733946,2298.1356058582223,,,2,20:16:15,2,2,2,2
1027,2022.0,3.0,31.0,20,18,57,41,41194,2.0,-25.71818,-178.71484,2195.4,2221.5,34.6345,2.3388,153.97,2.456875242914488,,109.21616387985677,35.02927732024958,1.0236580010536316,2378.087631872858,2301.555958096309,2394.124311155057,2302.2337514817386,2,20:18:57,2,2,2,2
1031,2022.0,3.0,31.0,20,23,11,41,41198,6.0,-25.71814,-178.71484,1996.1,2018.9,34.6255,2.3838,153.68,2.478383319093745,,107.22304876642112,35.25517367078209,1.0236511763352607,2357.9465641652096,2317.3730307406777,,,2,20:23:11,2,2,2,2
1032,2022.0,3.0,31.0,20,27,12,41,41199,7.0,-25.7182,-178.71488,1796.2,1815.8,34.6134,2.4532,153.95,2.468636493708076,,104.1242933590696,34.960464661785075,1.0236420009347988,,,2379.176461336107,2303.83278318629,2,20:27:12,2,2,2,2
1036,2022.0,3.0,31.0,20,34,03,41,41203,11.0,-25.71826,-178.71482,1497.1,1512.4,34.5792,2.6722,157.56,2.445252746106701,,93.22733691898377,35.29350617602748,1.023616067494554,,,2375.2682106667285,2285.8179685738946,2,20:34:03,2,2,2,2
1037,2022.0,3.0,31.0,20,37,37,41,41204,12.0,-25.7182,-178.7149,1347.9,1361.1,34.5432,2.9506,160.56,2.4199171321425945,,83.66641227157521,34.39467200412281,1.0235887696728128,,,2353.400430629712,2277.8678987903404,2,20:37:37,2,2,2,2
1038,2022.0,3.0,31.0,20,44,03,41,41205,13.0,-25.71826,-178.71484,999.1,1008.1,34.3765,4.2695,188.19,2.2042823068606445,,38.67460207010552,31.928872882797933,1.0234623727543375,,,2298.796748800656,2214.6393070613194,2,20:44:03,2,2,2,2
1039,2022.0,3.0,31.0,20,48,36,41,41206,14.0,-25.71824,-178.71486,799.2,806.0,34.34,5.4937,209.45,1.936615987385063,,20.02765786752353,28.14542054320219,1.0234346989338952,2248.769474367713,2201.929962733132,,,2,20:48:36,2,2,2,2
1041,2022.0,3.0,31.0,20,53,18,41,41208,16.0,-25.71822,-178.71488,599.9,604.7,34.3977,7.064,228.06,1.5769750749534792,,8.145750433635165,22.966775781819383,1.0234784465744413,2275.214103399106,2150.9316539039805,,,2,20:53:18,2,2,2,2
1042,2022.0,3.0,31.0,20,57,46,41,41209,17.0,-25.7182,-178.71486,400.7,403.7,34.6939,10.0323,208.18,1.22105722556356,,4.809988622939976,17.542196525336326,1.0237030450584181,2282.5701864219927,2143.031502809045,,,2,20:57:46,2,2,2,2
1043,2022.0,3.0,31.0,21,00,08,41,41210,18.0,-25.7182,-178.71488,300.7,302.9,35.112,13.371,197.46,0.8193198233211123,,2.773382953792561,11.18044416829966,1.0240201397777904,2292.432303893524,2131.837938583826,,,2,21:00:08,2,2,2,2
