Label ID,Bottle_Number,Longitude_deg_E,Latitude_deg_N,Depth_m,Turbidity_FTU,Oxygen_umolperkg,Salinity_PSU,Temperature_oC,Fluorescence_mgperm3,Pressure_dbar
40467.0,14,-102.998794032999,-31.427478936786,699,0.0275188734939759,217.879361445783,34.2419409638554,5.63711204819277,0.0114698795180722,705.068939759036
40468.0,15,-102.998794032999,-31.427478936786,600,0.0275389545454545,223.262272727273,34.2554090909091,6.05165454545455,0.0228636363636226,605.064454545455
40469.0,16,-102.998794032999,-31.427478936786,401,0.02762,192.605,34.2605,7.7492,0.0149,404.19
40470.0,17,-102.998794032999,-31.427478936786,351,0.028071875,200.4295,34.2638,8.9843,0.0222,353.7485
40471.0,18,-102.998794032999,-31.427478936786,201,0.0309905,215.934,34.59035,15.18945,0.10645,202.5
40472.0,19,-102.998794032999,-31.427478936786,102,0.0500423225806452,218.793483870967,34.7943032258065,16.5967129032258,0.248358064516131,102.736
40473.0,20,-102.998794032999,-31.427478936786,101,0.04992675,221.285,34.8103,16.6713,0.2127,101.7285
40474.0,21,-102.998794032999,-31.427478936786,62,0.0485404431818182,225.533977272727,34.9106636363636,18.0457136363636,0.0773159090909093,62.4414772727273
40475.0,22,-102.998794032999,-31.427478936786,32,0.0352507499999999,196.10088,35.224744,22.599172,0.0295,32.225
40476.0,23,-102.998794032999,-31.427478936786,17,0.0370594193548387,194.323935483871,35.2402516129032,22.8822225806452,0.0295,17.119
40477.0,24,-102.998794032999,-31.427478936786,7,0.0339552631578947,195.162894736842,35.2394210526316,22.9263052631579,0.0295,7.049
40478.0,1,-106.000088045493,-31.4303846778176,3396,0.025265766836355,151.797222222222,34.6762796296296,1.80447592592593,0.0076,3447.55624074074
40479.0,2,-106.000088045493,-31.4303846778176,3396,0.025265766836355,151.797222222222,34.6762796296296,1.80447592592593,0.0076,3447.55624074074
40480.0,3,-106.000088045493,-31.4303846778176,3092,0.0249169009433962,151.766641509434,34.6736735849057,1.7905,0.0341075471698077,3136.70362264151
40481.0,4,-106.000088045493,-31.4303846778176,2794,0.02519375,150.678799999996,34.67034,1.77764,0.0251199999998672,2832.407
40482.0,5,-106.000088045493,-31.4303846778176,2793,0.0247125,151.240181818182,34.6708,1.77817272727273,0.0369,2831.38690909091
40483.0,6,-106.000088045493,-31.4303846778176,2594,0.0247947499999997,149.66304,34.666148,1.786168,0.0333479999999623,2628.416
40484.0,7,-106.000088045493,-31.4303846778176,2593,0.0248382608695654,149.78704347826,34.666,1.7867,0.0325565217391066,2627.39658695652
40485.0,8,-106.000088045493,-31.4303846778176,2396,0.0251987500000004,148.498999999997,34.65956,1.83129999999995,0.0369,2426.651
